start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-05-28 12:27:22.103|2019-05-28 12:27:25.702|   3.599|   0.016|  6|                               10.23.6.2|53362|      36|    7209|00|00:00:00:00:00:00|                          17.248.146.209|  443|      34|   12712|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|4d8f30ff|d7b735a4|    0|    0|000|    0| 00|      |C1
2019-05-28 12:27:21.509|2019-05-28 12:27:26.967|   5.458|   0.015|  6|                               10.23.6.2|50115|      13|    1058|00|00:00:00:00:00:00|                            17.252.76.28| 5223|      12|    1987|00|00:00:00:00:00:00|      AP|      AP|      AP|      AP|39e1771d|ba023884|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:27:22.069|2019-05-28 12:27:22.092|   0.023|   0.023| 17|                               10.23.6.2|51836|       1|      70|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     198|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:35:09.816|2019-05-28 12:35:35.319|  25.503|   0.016|  6|                               10.23.6.2|53363|      39|   13000|00|00:00:00:00:00:00|                          17.248.146.145|  443|      47|   22263|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|cc1ceae6|5b6d57c8|    0|    0|000|    0| 00|      |C1
2019-05-28 12:35:35.320|2019-05-28 12:35:35.320|   0.000|   0.000|  6|                               10.23.6.2|53363|       1|      40|00|00:00:00:00:00:00|                          17.248.146.145|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|cc1d15ac|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:35:35.320|2019-05-28 12:35:35.320|   0.000|   0.000|  6|                               10.23.6.2|53363|       1|      40|00|00:00:00:00:00:00|                          17.248.146.145|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|cc1d15ac|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:35:35.320|2019-05-28 12:35:35.320|   0.000|   0.000|  6|                               10.23.6.2|53363|       1|      40|00|00:00:00:00:00:00|                          17.248.146.145|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|cc1d15ac|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:35:08.435|2019-05-28 12:35:13.869|   5.434|   0.154|  6|                            17.252.76.28| 5223|      11|    1199|00|00:00:00:00:00:00|                               10.23.6.2|50115|      12|     917|00|00:00:00:00:00:00|      AP|     CAP|      AP|      AP|ba023dd7|39e1789b|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:44:53.552|2019-05-28 12:44:53.576|   0.024|   0.018|  6|                               10.23.6.2|50115|       2|     173|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       1|     105|00|00:00:00:00:00:00|      AP|       A|      AP|       0|39e179b4|ba024015|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:35:09.704|2019-05-28 12:35:09.800|   0.096|   0.096| 17|                               10.23.6.2|64547|       1|      67|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     232|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:39:31.540|2019-05-28 12:39:31.545|   0.005|   0.005| 17|                               10.23.6.2|54178|       1|      64|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     145|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
