start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 16:35:14.854|2019-06-05 16:35:17.001|   2.147|   0.006|  6|                               10.23.4.2|53524|      16|    1759|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|34e78f0a|09a26a88|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.002|2019-06-05 16:35:17.002|   0.000|   0.000|  6|                               10.23.4.2|53524|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|34e792aa|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.006|2019-06-05 16:35:17.006|   0.000|   0.000|  6|                               10.23.4.2|53524|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|34e792ab|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.844|2019-06-05 16:35:17.006|   2.162|   0.003|  6|                               10.23.4.2|53522|      15|    1704|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|24f65032|081e3c84|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.006|2019-06-05 16:35:17.006|   0.000|   0.000|  6|                               10.23.4.2|53522|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|24f653cf|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.869|2019-06-05 16:35:17.010|   2.141|   0.006|  6|                               10.23.4.2|53526|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|024e618c|09dff7dd|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.011|2019-06-05 16:35:17.011|   0.000|   0.000|  6|                               10.23.4.2|53522|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|24f653d0|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.011|2019-06-05 16:35:17.011|   0.000|   0.000|  6|                               10.23.4.2|53526|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|024e6529|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:14.845|2019-06-05 16:35:17.011|   2.166|   0.003|  6|                               10.23.4.2|53523|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      13|    6400|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|8d61d6d7|081952a0|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.011|2019-06-05 16:35:17.011|   0.000|   0.000|  6|                               10.23.4.2|53523|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|8d61da74|00000000|    0|    0|000|    0| 00|      |C1
