start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 17:20:09.821|2019-06-05 17:20:09.825|   0.004|   0.004| 17|                               10.23.6.2|58314|       1|      65|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      81|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.820|2019-06-05 17:20:09.839|   0.019|   0.019| 17|                               10.23.6.2|51586|       1|      77|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     128|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.820|2019-06-05 17:20:09.840|   0.020|   0.020| 17|                               10.23.6.2|63526|       1|      60|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     126|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:12.860|2019-06-05 17:20:12.874|   0.014|   0.014| 17|                               10.23.6.2|60170|       1|      78|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     206|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:16.181|2019-06-05 17:20:18.653|   2.472|   0.004|  6|                               10.23.6.2|50048|      25|    3194|00|00:00:00:00:00:00|                            130.60.207.6|  993|      23|    9995|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|e9262b8c|45e9133a|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:18.965|2019-06-05 17:20:18.969|   0.004|   0.004| 17|                               10.23.6.2|56407|       1|      69|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     101|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:18.965|2019-06-05 17:20:18.978|   0.013|   0.013| 17|                               10.23.6.2|54317|       1|      61|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|     107|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:18.983|2019-06-05 17:20:18.989|   0.006|   0.006| 17|                               10.23.6.2|55878|       1|      81|00|00:00:00:00:00:00|                                 8.8.8.8|   53|       1|      97|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.820|2019-06-05 17:20:21.456|  11.636|   0.005|  6|                               10.23.6.2|50042|      71|    5835|00|00:00:00:00:00:00|                            130.60.207.6|  993|      76|   46891|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|24f8097f|e1916d03|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.819|2019-06-05 17:20:22.704|  12.885|   0.005|  6|                               10.23.6.2|50041|      69|    5585|00|00:00:00:00:00:00|                            212.25.8.236|  993|      48|   26751|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|dbea07e3|f7ed6676|    0|    0|000|    0| 00|  idle|C1
